time,des_x,des_y,des_z,act_x,act_y,act_z,err_x,err_y,err_z,cmd_x,cmd_y,cmd_z,vel_mag
0.0,0.05111533255093405,0.22498048529221915,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020008582,0.0511153822225788,0.2249805349624508,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,4.967164474872776e-08,4.9670231649923124e-08,0.0,0.0,0.0,0.0,0.0
0.040023835,0.05111573006788756,0.2249808827639228,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,3.9751695351392113e-07,3.97471703661445e-07,0.0,0.0,0.0,0.0,0.0
0.059920129,0.05111666612885074,0.2249818185299019,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,1.333577916692863e-06,1.3332376827546177e-06,0.0,0.0,0.0,0.0,0.0
0.080012877,0.05111850678765726,0.22498365808497162,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,3.1742367232120983e-06,3.17279275247051e-06,0.0,0.0,0.0,0.0,0.0
0.099818477,0.05112149302949853,0.22498664140946997,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,6.1604785644847615e-06,6.15611725082732e-06,0.0,0.0,0.0,0.0,0.0
0.119793218,0.051125975428297644,0.22499111731827828,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,1.0642877363596648e-05,1.063202605913749e-05,0.0,0.0,0.0,0.0,0.0
0.139914727,0.05113227949601868,0.2249974086678331,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,1.6946945084632403e-05,1.6923375613958624e-05,0.0,0.0,0.0,0.0,0.0
0.159851904,0.05114058804019827,0.2250056949364578,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,2.525548926422122e-05,2.5209644238660678e-05,0.0,0.0,0.0,0.0,0.0
0.179948166,0.05115133260811281,0.2250164025430331,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,3.6000057178763034e-05,3.5917250813949364e-05,0.0,0.0,0.0,0.0,0.0
0.199818332,0.05116458066059227,0.22502959373703793,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,4.924810965822174e-05,4.910844481878507e-05,0.0,0.0,0.0,0.0,0.0
0.219863411,0.05118087485976456,0.22504580258616563,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,6.554230883051154e-05,6.531729394648744e-05,0.0,0.0,0.0,0.0,0.0
0.239760559,0.05120023860278664,0.22506504474238329,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,8.490605185259431e-05,8.455945016414002e-05,0.0,0.0,0.0,0.0,0.0
0.259782311,0.051223210776201344,0.22508784657998995,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,0.00010787822526729662,0.00010736128777080745,0.0,0.0,0.0,0.0,0.0
0.279762589,0.05124989831660724,0.22511430333014829,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,0.00013456576567319467,0.00013381803792913982,0.0,0.0,0.0,0.0,0.0
0.299782343,0.05128068216511381,0.22514478006970925,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,0.00016534961417976474,0.00016429477749010934,0.0,0.0,0.0,0.0,0.0
0.319825126,0.05131582645212155,0.2251795236258167,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,0.0002004939011875026,0.00019903833359755096,0.0,0.0,0.0,0.0,0.0
0.339830352,0.05135548622576086,0.22521867084637157,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,0.00024015367482681238,0.00023818555415242026,0.0,0.0,0.0,0.0,0.0
0.359856431,0.05140003347497234,0.22526257036240085,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,0.00028470092403828917,0.00028208507018170903,0.0,0.0,0.0,0.0,0.0
0.379792149,0.05144945099275752,0.22531118486388224,0.15271078999845916,0.05111533255093405,0.22498048529221915,0.15271078999845916,0.00033411844182347494,0.0003306995716630956,0.0,0.0,0.0,0.0,0.0
0.399764793,0.05150428460455533,0.225365028598232,0.15271078999845916,0.0511142742148136,0.22497579567651715,0.152711563799039,0.00039001038974172814,0.0003892329217148327,-7.738005798341163e-07,0.0,0.0,0.0,0.0
0.41979924,0.05156488931205736,0.2254244239021528,0.15271078999845916,0.0511142742148136,0.22497579567651715,0.152711563799039,0.0004506150972437631,0.0004486282256356555,-7.738005798341163e-07,0.0,0.0,0.0,0.0
0.43977325,0.0516311373319305,0.22548921745484443,0.15271078999845916,0.0511142742148136,0.22497579567651715,0.152711563799039,0.0005168631171168989,0.0005134217783272776,-7.738005798341163e-07,0.0,0.0,0.0,0.0
0.459885696,0.051703961127972264,0.22556028946744527,0.15271078999845916,0.0511142742148136,0.22497579567651715,0.152711563799039,0.0005896869131586657,0.00058449379092812,-7.738005798341163e-07,0.0,0.0,0.0,0.0
0.479975771,0.05178306503349441,0.22563731622879757,0.15271078999845916,0.0511142742148136,0.22497579567651715,0.152711563799039,0.0006687908186808131,0.0006615205522804146,-7.738005798341163e-07,0.0,0.0,0.0,0.0
0.499898446,0.05186801265403253,0.2257198387604689,0.15271078999845916,0.0511142742148136,0.22497579567651715,0.152711563799039,0.0007537384392189289,0.0007440430839517342,-7.738005798341163e-07,0.0,0.0,0.0,0.0
