time,des_x,des_y,des_z,act_x,act_y,act_z,err_x,err_y,err_z,cmd_x,cmd_y,cmd_z,vel_mag
0.0,-0.20236927815973135,0.16125468306515417,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.0,0.0,0.0,3.0000000000000004e-05,3.0000000000000004e-05,0.0,4.2426406871192855e-05
0.020122475,-0.20191412286390378,0.161709825264563,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.00045515529582756953,0.00045514219940884226,0.0,0.00011400000000000002,0.00011400000000000002,0.0,0.00016122034611053287
0.039855944,-0.20146779186638114,0.16215606760030837,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.0009014862933502121,0.0009013845351542038,0.0,0.0002709000000000001,0.0002709000000000001,0.0,0.0003831104540468716
0.059803658,-0.201016665879764,0.1626069515951505,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.0013526122799673579,0.0013522685299963422,0.0,0.0005152800000000001,0.0005152800000000001,0.0,0.0007287159644196085
0.079833493,-0.2005637596929007,0.16305938387404642,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.0018055184668306634,0.0018047008088922512,0.0,0.0008580750000000002,0.0008580750000000002,0.0,0.0012135013025332938
0.099907459,-0.20010995894172065,0.16351239994445735,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.0022593192180107025,0.0022577168793031788,0.0,0.0013071582000000004,0.0013071582000000004,0.0,0.0018486008546072033
0.119809634,-0.19966016943374262,0.16396102887104258,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.002709108725988729,0.0027063458058884104,0.0,0.0018678440100000004,0.0018678440100000004,0.0,0.0026415303313393475
0.139866853,-0.1992070302881292,0.16441253595443248,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.0031622478716021585,0.0031578528892783064,0.0,0.0025433210760000004,0.0025433210760000004,0.0,0.0035967991591485337
0.159850167,-0.19875574059797577,0.16486166129554972,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.0036135375617555865,0.0036069782303955467,0.0,0.0033350242887000003,0.0033350242887000003,0.0,0.004716436579923225
0.179904016,-0.19830306419242885,0.16531154862344374,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.004066213967302501,0.004056865558289574,0.0,0.004233628254841848,0.0042317759803942815,0.0,0.005985944883511476
0.199887838,-0.1978521996687676,0.16575894246902517,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.00451707849096375,0.004504259403871003,0.0,0.005223571348628814,0.005217912115827976,0.0,0.007383244847810496
0.219864179,-0.1974017601549344,0.1662051468447926,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.004967518004796945,0.004950463779638425,0.0,0.0062912109274736085,0.006279665267462467,0.0,0.008888955551994723
0.239820969,-0.1969520427969497,0.16664979316680642,0.3259313736795903,-0.20236927815973135,0.16125468306515417,0.3259313736795903,0.005417235362781658,0.005395110101652251,0.0,0.00742459481974368,0.0074049399085682035,0.0,0.010486073778439228
0.259818849,-0.19650170709259376,0.1670941296420233,0.3259313736795903,-0.20236651000982125,0.16125815694028928,0.32593137367959035,0.005864802917227491,0.005835972701734027,-5.551115123125783e-17,0.00861321539138051,0.00858304488150714,0.0,0.01215961096484094
0.279845802,-0.19605105092116362,0.16753778159174962,0.3259313736795903,-0.20236651000982125,0.16125815694028928,0.32593137367959035,0.006315459088657632,0.0062796246514603415,-5.551115123125783e-17,0.009848016568441854,0.00980475323968709,0.0,0.013896640472555219
0.299895833,-0.19560023622152994,0.16798050969069064,0.3259313736795903,-0.20236651000982125,0.16125815694028928,0.32593137367959035,0.00676627378829131,0.006722352750401367,-5.551115123125783e-17,0.01112112066839673,0.011062003440062302,0.0,0.015685893185566166
0.319936459,-0.19515001945097618,0.16842149415722885,0.3259313736795903,-0.20236651000982125,0.16125815694028928,0.32593137367959035,0.007216490558845073,0.007163337216939569,-5.551115123125783e-17,0.01242566804631206,0.012347742451576669,0.0,0.017517533218110625
0.339892935,-0.1947021025740268,0.16885900107598523,0.3259313736795903,-0.20236651000982125,0.16125815694028928,0.32593137367959035,0.007664407435794468,0.00760084413569595,-5.551115123125783e-17,0.013755650651026873,0.013655764731085748,0.0,0.019382926384420424
0.359837541,-0.19425488569699,0.1692945276846814,0.3259313736795903,-0.20224618695458638,0.16140606959834575,0.32593237936720154,0.007991301257596367,0.007888458086335648,-1.0056876112440882e-06,0.015102007547453592,0.014975922568371835,0.0,0.02126849521562854
0.379800319,-0.1938077207254991,0.16972863051810153,0.3259313736795903,-0.20224618695458638,0.16140606959834575,0.32593237936720154,0.008438466229087282,0.008322560919755778,-1.0056876112440882e-06,0.016461059745865834,0.01630451249068175,0.0,0.023169022757029735
0.39981451,-0.19335989090576997,0.1701619241145244,0.3259313736795903,-0.20224618695458638,0.16140606959834575,0.32593237936720154,0.008886296048816411,0.008755854516178663,-1.0056876112440882e-06,0.017829654712246217,0.017638321358648852,0.0,0.025080011313970575
0.419821093,-0.1929127439226718,0.1705930258667126,0.3259313736795903,-0.20224618695458638,0.16140606959834575,0.32593237936720154,0.009333443031914579,0.009186956268366853,-1.0056876112440882e-06,0.019205064807443967,0.018974533564699674,0.0,0.026997545041281757
